Date,Open,High,Low,Close
1984-04-02,1.4331,1.4331,1.4331,1.4331
1984-04-03,1.4314,1.4314,1.4314,1.4314
1984-04-04,1.4325,1.4325,1.4325,1.4325
1984-04-05,1.4259,1.4259,1.4259,1.4259
1984-04-06,1.43,1.43,1.43,1.43
1984-04-09,1.4249,1.4249,1.4249,1.4249
1984-04-10,1.437,1.437,1.437,1.437
1984-04-11,1.436,1.436,1.436,1.436
1984-04-12,1.429,1.429,1.429,1.429
1984-04-13,1.4288,1.4288,1.4288,1.4288
1984-04-16,1.4215,1.4215,1.4215,1.4215
1984-04-17,1.4211,1.4211,1.4211,1.4211
1984-04-18,1.419,1.419,1.419,1.419
1984-04-19,1.4178,1.4178,1.4178,1.4178
1984-04-20,1.416,1.416,1.416,1.416
1984-04-23,1.4154,1.4154,1.4154,1.4154
1984-04-24,1.4073,1.4073,1.4073,1.4073
1984-04-25,1.4114,1.4114,1.4114,1.4114
1984-04-26,1.4037,1.4037,1.4037,1.4037
1984-04-27,1.4013,1.4013,1.4013,1.4013
1984-04-30,1.3978,1.3978,1.3978,1.3978
1984-05-01,1.3974,1.3974,1.3974,1.3974
1984-05-02,1.3988,1.3988,1.3988,1.3988
1984-05-03,1.413,1.413,1.413,1.413
1984-05-04,1.4081,1.4081,1.4081,1.4081
1984-05-07,1.3856,1.3856,1.3856,1.3856
1984-05-08,1.3824,1.3824,1.3824,1.3824
1984-05-09,1.3889,1.3889,1.3889,1.3889
1984-05-10,1.3829,1.3829,1.3829,1.3829
1984-05-11,1.3835,1.3835,1.3835,1.3835
1984-05-14,1.3881,1.3881,1.3881,1.3881
1984-05-15,1.3873,1.3873,1.3873,1.3873
1984-05-16,1.3941,1.3941,1.3941,1.3941
1984-05-17,1.3939,1.3939,1.3939,1.3939
1984-05-18,1.3866,1.3866,1.3866,1.3866
1984-05-21,1.3906,1.3906,1.3906,1.3906
1984-05-22,1.3891,1.3891,1.3891,1.3891
1984-05-23,1.3765,1.3765,1.3765,1.3765
1984-05-24,1.382,1.382,1.382,1.382
1984-05-25,1.3831,1.3831,1.3831,1.3831
1984-05-29,1.3854,1.3854,1.3854,1.3854
1984-05-30,1.3841,1.3841,1.3841,1.3841
1984-05-31,1.3854,1.3854,1.3854,1.3854
1984-06-01,1.4035,1.4035,1.4035,1.4035
1984-06-04,1.4,1.4,1.4,1.4
1984-06-05,1.3943,1.3943,1.3943,1.3943
1984-06-06,1.4013,1.4013,1.4013,1.4013
1984-06-07,1.3966,1.3966,1.3966,1.3966
1984-06-08,1.3935,1.3935,1.3935,1.3935
1984-06-11,1.3881,1.3881,1.3881,1.3881
1984-06-12,1.3833,1.3833,1.3833,1.3833
1984-06-13,1.3854,1.3854,1.3854,1.3854
1984-06-14,1.385,1.385,1.385,1.385
1984-06-15,1.3785,1.3785,1.3785,1.3785
1984-06-18,1.3748,1.3748,1.3748,1.3748
1984-06-19,1.378,1.378,1.378,1.378
1984-06-20,1.3659,1.3659,1.3659,1.3659
1984-06-21,1.3618,1.3618,1.3618,1.3618
1984-06-22,1.3633,1.3633,1.3633,1.3633
1984-06-25,1.3508,1.3508,1.3508,1.3508
1984-06-26,1.3532,1.3532,1.3532,1.3532
1984-06-27,1.349,1.349,1.349,1.349
1984-06-28,1.3526,1.3526,1.3526,1.3526
1984-06-29,1.3574,1.3574,1.3574,1.3574
1984-07-02,1.3508,1.3508,1.3508,1.3508
1984-07-03,1.3369,1.3369,1.3369,1.3369
1984-07-05,1.3179,1.3179,1.3179,1.3179
1984-07-06,1.3161,1.3161,1.3161,1.3161
1984-07-09,1.3058,1.3058,1.3058,1.3058
1984-07-10,1.3094,1.3094,1.3094,1.3094
1984-07-11,1.312,1.312,1.312,1.312
1984-07-12,1.3065,1.3065,1.3065,1.3065
1984-07-13,1.3235,1.3235,1.3235,1.3235
1984-07-16,1.3263,1.3263,1.3263,1.3263
1984-07-17,1.3173,1.3173,1.3173,1.3173
1984-07-18,1.3141,1.3141,1.3141,1.3141
1984-07-19,1.328,1.328,1.328,1.328
1984-07-20,1.3231,1.3231,1.3231,1.3231
1984-07-23,1.3186,1.3186,1.3186,1.3186
1984-07-24,1.324,1.324,1.324,1.324
1984-07-25,1.3324,1.3324,1.3324,1.3324
1984-07-26,1.3308,1.3308,1.3308,1.3308
1984-07-27,1.3111,1.3111,1.3111,1.3111
1984-07-30,1.3075,1.3075,1.3075,1.3075
1984-07-31,1.3072,1.3072,1.3072,1.3072
1984-08-01,1.3011,1.3011,1.3011,1.3011
1984-08-02,1.3096,1.3096,1.3096,1.3096
1984-08-03,1.327,1.327,1.327,1.327
1984-08-06,1.317,1.317,1.317,1.317
1984-08-07,1.3058,1.3058,1.3058,1.3058
1984-08-08,1.3146,1.3146,1.3146,1.3146
1984-08-09,1.3115,1.3115,1.3115,1.3115
1984-08-10,1.3125,1.3125,1.3125,1.3125
1984-08-13,1.3051,1.3051,1.3051,1.3051
1984-08-14,1.3191,1.3191,1.3191,1.3191
1984-08-15,1.3203,1.3203,1.3203,1.3203
1984-08-16,1.3275,1.3275,1.3275,1.3275
1984-08-17,1.3219,1.3219,1.3219,1.3219
1984-08-20,1.3191,1.3191,1.3191,1.3191
1984-08-21,1.3135,1.3135,1.3135,1.3135
1984-08-22,1.3096,1.3096,1.3096,1.3096
1984-08-23,1.3125,1.3125,1.3125,1.3125
1984-08-24,1.3051,1.3051,1.3051,1.3051
1984-08-27,1.3075,1.3075,1.3075,1.3075
1984-08-28,1.3104,1.3104,1.3104,1.3104
1984-08-29,1.3149,1.3149,1.3149,1.3149
1984-08-30,1.311,1.311,1.311,1.311
1984-08-31,1.3075,1.3075,1.3075,1.3075
1984-09-04,1.292,1.292,1.292,1.292
1984-09-05,1.2809,1.2809,1.2809,1.2809
1984-09-06,1.285,1.285,1.285,1.285
1984-09-07,1.2731,1.2731,1.2731,1.2731
1984-09-10,1.276,1.276,1.276,1.276
1984-09-11,1.275,1.275,1.275,1.275
1984-09-12,1.2796,1.2796,1.2796,1.2796
1984-09-13,1.2674,1.2674,1.2674,1.2674
1984-09-14,1.266,1.266,1.266,1.266
1984-09-17,1.2418,1.2418,1.2418,1.2418
1984-09-18,1.232,1.232,1.232,1.232
1984-09-19,1.2369,1.2369,1.2369,1.2369
1984-09-20,1.221,1.221,1.221,1.221
1984-09-21,1.2449,1.2449,1.2449,1.2449
1984-09-24,1.2455,1.2455,1.2455,1.2455
1984-09-25,1.2314,1.2314,1.2314,1.2314
1984-09-26,1.2408,1.2408,1.2408,1.2408
1984-09-27,1.246,1.246,1.246,1.246
1984-09-28,1.2341,1.2341,1.2341,1.2341
1984-10-01,1.2375,1.2375,1.2375,1.2375
1984-10-02,1.2399,1.2399,1.2399,1.2399
1984-10-03,1.2497,1.2497,1.2497,1.2497
1984-10-04,1.2469,1.2469,1.2469,1.2469
1984-10-05,1.2375,1.2375,1.2375,1.2375
1984-10-09,1.2279,1.2279,1.2279,1.2279
1984-10-10,1.2329,1.2329,1.2329,1.2329
1984-10-11,1.225,1.225,1.225,1.225
1984-10-12,1.2229,1.2229,1.2229,1.2229
1984-10-15,1.2096,1.2096,1.2096,1.2096
1984-10-16,1.2035,1.2035,1.2035,1.2035
1984-10-17,1.2003,1.2003,1.2003,1.2003
1984-10-18,1.1869,1.1869,1.1869,1.1869
1984-10-19,1.1915,1.1915,1.1915,1.1915
1984-10-22,1.1989,1.1989,1.1989,1.1989
1984-10-23,1.2085,1.2085,1.2085,1.2085
1984-10-24,1.222,1.222,1.222,1.222
1984-10-25,1.2274,1.2274,1.2274,1.2274
1984-10-26,1.2219,1.2219,1.2219,1.2219
1984-10-29,1.2085,1.2085,1.2085,1.2085
1984-10-30,1.2124,1.2124,1.2124,1.2124
1984-10-31,1.2186,1.2186,1.2186,1.2186
1984-11-01,1.2349,1.2349,1.2349,1.2349
1984-11-02,1.2509,1.2509,1.2509,1.2509
1984-11-05,1.2686,1.2686,1.2686,1.2686
1984-11-07,1.2721,1.2721,1.2721,1.2721
1984-11-08,1.2698,1.2698,1.2698,1.2698
1984-11-09,1.2606,1.2606,1.2606,1.2606
1984-11-13,1.2716,1.2716,1.2716,1.2716
1984-11-14,1.2604,1.2604,1.2604,1.2604
1984-11-15,1.261,1.261,1.261,1.261
1984-11-16,1.2539,1.2539,1.2539,1.2539
1984-11-19,1.2486,1.2486,1.2486,1.2486
1984-11-20,1.2376,1.2376,1.2376,1.2376
1984-11-21,1.2273,1.2273,1.2273,1.2273
1984-11-23,1.22,1.22,1.22,1.22
1984-11-26,1.1993,1.1993,1.1993,1.1993
1984-11-27,1.2088,1.2088,1.2088,1.2088
1984-11-28,1.2009,1.2009,1.2009,1.2009
1984-11-29,1.2016,1.2016,1.2016,1.2016
1984-11-30,1.197,1.197,1.197,1.197
1984-12-03,1.1943,1.1943,1.1943,1.1943
1984-12-04,1.2085,1.2085,1.2085,1.2085
1984-12-05,1.208,1.208,1.208,1.208
1984-12-06,1.2069,1.2069,1.2069,1.2069
1984-12-07,1.2034,1.2034,1.2034,1.2034
1984-12-10,1.2029,1.2029,1.2029,1.2029
1984-12-11,1.199,1.199,1.199,1.199
1984-12-12,1.1986,1.1986,1.1986,1.1986
1984-12-13,1.1896,1.1896,1.1896,1.1896
1984-12-14,1.1936,1.1936,1.1936,1.1936
1984-12-17,1.191,1.191,1.191,1.191
1984-12-18,1.1861,1.1861,1.1861,1.1861
1984-12-19,1.1748,1.1748,1.1748,1.1748
1984-12-20,1.1646,1.1646,1.1646,1.1646
1984-12-21,1.173,1.173,1.173,1.173
1984-12-24,1.1729,1.1729,1.1729,1.1729
1984-12-26,1.1711,1.1711,1.1711,1.1711
1984-12-27,1.1624,1.1624,1.1624,1.1624
1984-12-28,1.1629,1.1629,1.1629,1.1629
1984-12-31,1.1579,1.1579,1.1579,1.1579
1985-01-02,1.1478,1.1478,1.1478,1.1478
1985-01-03,1.1506,1.1506,1.1506,1.1506
1985-01-04,1.1535,1.1535,1.1535,1.1535
1985-01-07,1.1416,1.1416,1.1416,1.1416
1985-01-08,1.1476,1.1476,1.1476,1.1476
1985-01-09,1.141,1.141,1.141,1.141
1985-01-10,1.134,1.134,1.134,1.134
1985-01-11,1.1245,1.1245,1.1245,1.1245
1985-01-14,1.111,1.111,1.111,1.111
1985-01-15,1.1193,1.1193,1.1193,1.1193
1985-01-16,1.1168,1.1168,1.1168,1.1168
1985-01-17,1.1188,1.1188,1.1188,1.1188
1985-01-18,1.1194,1.1194,1.1194,1.1194
1985-01-22,1.1235,1.1235,1.1235,1.1235
1985-01-23,1.11,1.11,1.11,1.11
1985-01-24,1.1179,1.1179,1.1179,1.1179
1985-01-25,1.11,1.11,1.11,1.11
1985-01-28,1.1109,1.1109,1.1109,1.1109
1985-01-29,1.1138,1.1138,1.1138,1.1138
1985-01-30,1.126,1.126,1.126,1.126
1985-01-31,1.1306,1.1306,1.1306,1.1306
1985-02-01,1.124,1.124,1.124,1.124
1985-02-04,1.114,1.114,1.114,1.114
1985-02-05,1.1112,1.1112,1.1112,1.1112
1985-02-06,1.1136,1.1136,1.1136,1.1136
1985-02-07,1.1158,1.1158,1.1158,1.1158
1985-02-08,1.109,1.109,1.109,1.109
1985-02-11,1.0971,1.0971,1.0971,1.0971
1985-02-13,1.0874,1.0874,1.0874,1.0874
1985-02-14,1.0921,1.0921,1.0921,1.0921
1985-02-15,1.102,1.102,1.102,1.102
1985-02-19,1.0929,1.0929,1.0929,1.0929
1985-02-20,1.0864,1.0864,1.0864,1.0864
1985-02-21,1.0815,1.0815,1.0815,1.0815
1985-02-22,1.0764,1.0764,1.0764,1.0764
1985-02-25,1.0544,1.0544,1.0544,1.0544
1985-02-26,1.0521,1.0521,1.0521,1.0521
1985-02-27,1.0874,1.0874,1.0874,1.0874
1985-02-28,1.079,1.079,1.079,1.079
1985-03-01,1.072,1.072,1.072,1.072
1985-03-04,1.0676,1.0676,1.0676,1.0676
1985-03-05,1.0545,1.0545,1.0545,1.0545
1985-03-06,1.0719,1.0719,1.0719,1.0719
1985-03-07,1.0675,1.0675,1.0675,1.0675
1985-03-08,1.0641,1.0641,1.0641,1.0641
1985-03-11,1.0886,1.0886,1.0886,1.0886
1985-03-12,1.0884,1.0884,1.0884,1.0884
1985-03-13,1.0859,1.0859,1.0859,1.0859
1985-03-14,1.0805,1.0805,1.0805,1.0805
1985-03-15,1.0839,1.0839,1.0839,1.0839
1985-03-18,1.1061,1.1061,1.1061,1.1061
1985-03-19,1.1356,1.1356,1.1356,1.1356
1985-03-20,1.1509,1.1509,1.1509,1.1509
1985-03-21,1.1871,1.1871,1.1871,1.1871
1985-03-22,1.1726,1.1726,1.1726,1.1726
1985-03-25,1.171,1.171,1.171,1.171
1985-03-26,1.1819,1.1819,1.1819,1.1819
1985-03-27,1.2375,1.2375,1.2375,1.2375
1985-03-28,1.227,1.227,1.227,1.227
1985-03-29,1.2361,1.2361,1.2361,1.2361
1985-04-01,1.2216,1.2216,1.2216,1.2216
1985-04-02,1.205,1.205,1.205,1.205
1985-04-03,1.2167,1.2167,1.2167,1.2167
1985-04-04,1.1935,1.1935,1.1935,1.1935
1985-04-05,1.1985,1.1985,1.1985,1.1985
1985-04-08,1.2009,1.2009,1.2009,1.2009
1985-04-09,1.2099,1.2099,1.2099,1.2099
1985-04-10,1.2149,1.2149,1.2149,1.2149
1985-04-11,1.2509,1.2509,1.2509,1.2509
1985-04-12,1.2545,1.2545,1.2545,1.2545
1985-04-15,1.2755,1.2755,1.2755,1.2755
1985-04-16,1.2775,1.2775,1.2775,1.2775
1985-04-17,1.2737,1.2737,1.2737,1.2737
1985-04-18,1.2935,1.2935,1.2935,1.2935
1985-04-19,1.293,1.293,1.293,1.293
1985-04-22,1.2781,1.2781,1.2781,1.2781
1985-04-23,1.2519,1.2519,1.2519,1.2519
1985-04-24,1.2299,1.2299,1.2299,1.2299
1985-04-25,1.2035,1.2035,1.2035,1.2035
1985-04-26,1.2161,1.2161,1.2161,1.2161
1985-04-29,1.2299,1.2299,1.2299,1.2299
1985-04-30,1.2408,1.2408,1.2408,1.2408
1985-05-01,1.2235,1.2235,1.2235,1.2235
1985-05-02,1.2206,1.2206,1.2206,1.2206
1985-05-03,1.2071,1.2071,1.2071,1.2071
1985-05-06,1.1881,1.1881,1.1881,1.1881
1985-05-07,1.218,1.218,1.218,1.218
1985-05-08,1.2076,1.2076,1.2076,1.2076
1985-05-09,1.2379,1.2379,1.2379,1.2379
1985-05-10,1.2333,1.2333,1.2333,1.2333
1985-05-13,1.2534,1.2534,1.2534,1.2534
1985-05-14,1.2734,1.2734,1.2734,1.2734
1985-05-15,1.2625,1.2625,1.2625,1.2625
1985-05-16,1.259,1.259,1.259,1.259
1985-05-17,1.265,1.265,1.265,1.265
1985-05-20,1.2825,1.2825,1.2825,1.2825
1985-05-21,1.2713,1.2713,1.2713,1.2713
1985-05-22,1.2636,1.2636,1.2636,1.2636
1985-05-23,1.2591,1.2591,1.2591,1.2591
1985-05-24,1.2585,1.2585,1.2585,1.2585
1985-05-28,1.2514,1.2514,1.2514,1.2514
1985-05-29,1.2666,1.2666,1.2666,1.2666
1985-05-30,1.2737,1.2737,1.2737,1.2737
1985-05-31,1.286,1.286,1.286,1.286
1985-06-03,1.2945,1.2945,1.2945,1.2945
1985-06-04,1.2758,1.2758,1.2758,1.2758
1985-06-05,1.2566,1.2566,1.2566,1.2566
1985-06-06,1.271,1.271,1.271,1.271
1985-06-07,1.2681,1.2681,1.2681,1.2681
1985-06-10,1.2569,1.2569,1.2569,1.2569
1985-06-11,1.2623,1.2623,1.2623,1.2623
1985-06-12,1.2666,1.2666,1.2666,1.2666
1985-06-13,1.265,1.265,1.265,1.265
1985-06-14,1.2799,1.2799,1.2799,1.2799
1985-06-17,1.2789,1.2789,1.2789,1.2789
1985-06-18,1.299,1.299,1.299,1.299
1985-06-19,1.3067,1.3067,1.3067,1.3067
1985-06-20,1.277,1.277,1.277,1.277
1985-06-21,1.2872,1.2872,1.2872,1.2872
1985-06-24,1.287,1.287,1.287,1.287
1985-06-25,1.285,1.285,1.285,1.285
1985-06-26,1.298,1.298,1.298,1.298
1985-06-27,1.292,1.292,1.292,1.292
1985-06-28,1.3096,1.3096,1.3096,1.3096
1985-07-01,1.3048,1.3048,1.3048,1.3048
1985-07-02,1.304,1.304,1.304,1.304
1985-07-03,1.3125,1.3125,1.3125,1.3125
1985-07-05,1.327,1.327,1.327,1.327
1985-07-08,1.3435,1.3435,1.3435,1.3435
1985-07-09,1.365,1.365,1.365,1.365
1985-07-10,1.386,1.386,1.386,1.386
1985-07-11,1.381,1.381,1.381,1.381
1985-07-12,1.3852,1.3852,1.3852,1.3852
1985-07-15,1.3891,1.3891,1.3891,1.3891
1985-07-16,1.387,1.387,1.387,1.387
1985-07-17,1.411,1.411,1.411,1.411
1985-07-18,1.4045,1.4045,1.4045,1.4045
1985-07-19,1.399,1.399,1.399,1.399
1985-07-22,1.3887,1.3887,1.3887,1.3887
1985-07-23,1.41,1.41,1.41,1.41
1985-07-24,1.3976,1.3976,1.3976,1.3976
1985-07-25,1.4104,1.4104,1.4104,1.4104
1985-07-26,1.4088,1.4088,1.4088,1.4088
1985-07-29,1.4276,1.4276,1.4276,1.4276
1985-07-30,1.4213,1.4213,1.4213,1.4213
1985-07-31,1.4112,1.4112,1.4112,1.4112
1985-08-01,1.381,1.381,1.381,1.381
1985-08-02,1.371,1.371,1.371,1.371
1985-08-05,1.3676,1.3676,1.3676,1.3676
1985-08-06,1.3461,1.3461,1.3461,1.3461
1985-08-07,1.338,1.338,1.338,1.338
1985-08-08,1.3554,1.3554,1.3554,1.3554
1985-08-09,1.3574,1.3574,1.3574,1.3574
1985-08-12,1.3835,1.3835,1.3835,1.3835
1985-08-13,1.3881,1.3881,1.3881,1.3881
1985-08-14,1.3841,1.3841,1.3841,1.3841
1985-08-15,1.3965,1.3965,1.3965,1.3965
1985-08-16,1.3996,1.3996,1.3996,1.3996
1985-08-19,1.3992,1.3992,1.3992,1.3992
1985-08-20,1.3891,1.3891,1.3891,1.3891
1985-08-21,1.3922,1.3922,1.3922,1.3922
1985-08-22,1.4075,1.4075,1.4075,1.4075
1985-08-23,1.401,1.401,1.401,1.401
1985-08-26,1.4075,1.4075,1.4075,1.4075
1985-08-27,1.3931,1.3931,1.3931,1.3931
1985-08-28,1.4013,1.4013,1.4013,1.4013
1985-08-29,1.3996,1.3996,1.3996,1.3996
1985-08-30,1.391,1.391,1.391,1.391
1985-09-03,1.3691,1.3691,1.3691,1.3691
1985-09-04,1.3729,1.3729,1.3729,1.3729
1985-09-05,1.3648,1.3648,1.3648,1.3648
1985-09-06,1.325,1.325,1.325,1.325
1985-09-09,1.3045,1.3045,1.3045,1.3045
1985-09-10,1.313,1.313,1.313,1.313
1985-09-11,1.3084,1.3084,1.3084,1.3084
1985-09-12,1.3186,1.3186,1.3186,1.3186
1985-09-13,1.3399,1.3399,1.3399,1.3399
1985-09-16,1.3419,1.3419,1.3419,1.3419
1985-09-17,1.3396,1.3396,1.3396,1.3396
1985-09-18,1.3349,1.3349,1.3349,1.3349
1985-09-19,1.3399,1.3399,1.3399,1.3399
1985-09-20,1.3669,1.3669,1.3669,1.3669
1985-09-23,1.4271,1.4271,1.4271,1.4271
1985-09-24,1.4314,1.4314,1.4314,1.4314
1985-09-25,1.4374,1.4374,1.4374,1.4374
1985-09-26,1.4368,1.4368,1.4368,1.4368
1985-09-27,1.4025,1.4025,1.4025,1.4025
1985-09-30,1.4085,1.4085,1.4085,1.4085
1985-10-01,1.4106,1.4106,1.4106,1.4106
1985-10-02,1.4134,1.4134,1.4134,1.4134
1985-10-03,1.4251,1.4251,1.4251,1.4251
1985-10-04,1.4156,1.4156,1.4156,1.4156
1985-10-07,1.4126,1.4126,1.4126,1.4126
1985-10-08,1.413,1.413,1.413,1.413
1985-10-09,1.4138,1.4138,1.4138,1.4138
1985-10-10,1.411,1.411,1.411,1.411
1985-10-11,1.4114,1.4114,1.4114,1.4114
1985-10-15,1.413,1.413,1.413,1.413
1985-10-16,1.4075,1.4075,1.4075,1.4075
1985-10-17,1.414,1.414,1.414,1.414
1985-10-18,1.428,1.428,1.428,1.428
1985-10-21,1.4335,1.4335,1.4335,1.4335
1985-10-22,1.4304,1.4304,1.4304,1.4304
1985-10-23,1.4333,1.4333,1.4333,1.4333
1985-10-24,1.4211,1.4211,1.4211,1.4211
1985-10-25,1.4219,1.4219,1.4219,1.4219
1985-10-28,1.4276,1.4276,1.4276,1.4276
1985-10-29,1.4351,1.4351,1.4351,1.4351
1985-10-30,1.4409,1.4409,1.4409,1.4409
1985-10-31,1.4405,1.4405,1.4405,1.4405
1985-11-01,1.4407,1.4407,1.4407,1.4407
1985-11-04,1.4405,1.4405,1.4405,1.4405
1985-11-05,1.4325,1.4325,1.4325,1.4325
1985-11-06,1.4353,1.4353,1.4353,1.4353
1985-11-07,1.4166,1.4166,1.4166,1.4166
1985-11-08,1.4168,1.4168,1.4168,1.4168
1985-11-12,1.4112,1.4112,1.4112,1.4112
1985-11-13,1.4235,1.4235,1.4235,1.4235
1985-11-14,1.4271,1.4271,1.4271,1.4271
1985-11-15,1.4219,1.4219,1.4219,1.4219
1985-11-18,1.4253,1.4253,1.4253,1.4253
1985-11-19,1.4345,1.4345,1.4345,1.4345
1985-11-20,1.4341,1.4341,1.4341,1.4341
1985-11-21,1.4415,1.4415,1.4415,1.4415
1985-11-22,1.4548,1.4548,1.4548,1.4548
1985-11-25,1.4628,1.4628,1.4628,1.4628
1985-11-26,1.4704,1.4704,1.4704,1.4704
1985-11-27,1.4736,1.4736,1.4736,1.4736
1985-11-29,1.4888,1.4888,1.4888,1.4888
1985-12-02,1.4877,1.4877,1.4877,1.4877
1985-12-03,1.4791,1.4791,1.4791,1.4791
1985-12-04,1.4859,1.4859,1.4859,1.4859
1985-12-05,1.4793,1.4793,1.4793,1.4793
1985-12-06,1.4786,1.4786,1.4786,1.4786
1985-12-09,1.4575,1.4575,1.4575,1.4575
1985-12-10,1.4349,1.4349,1.4349,1.4349
1985-12-11,1.415,1.415,1.415,1.415
1985-12-12,1.4397,1.4397,1.4397,1.4397
1985-12-13,1.4366,1.4366,1.4366,1.4366
1985-12-16,1.4374,1.4374,1.4374,1.4374
1985-12-17,1.437,1.437,1.437,1.437
1985-12-18,1.4196,1.4196,1.4196,1.4196
1985-12-19,1.4209,1.4209,1.4209,1.4209
1985-12-20,1.4249,1.4249,1.4249,1.4249
1985-12-23,1.429,1.429,1.429,1.429
1985-12-24,1.4269,1.4269,1.4269,1.4269
1985-12-26,1.429,1.429,1.429,1.429
1985-12-27,1.436,1.436,1.436,1.436
1985-12-30,1.4388,1.4388,1.4388,1.4388
1985-12-31,1.4453,1.4453,1.4453,1.4453
1986-01-02,1.4505,1.4505,1.4505,1.4505
1986-01-03,1.438,1.438,1.438,1.438
1986-01-06,1.4355,1.4355,1.4355,1.4355
1986-01-07,1.4393,1.4393,1.4393,1.4393
1986-01-08,1.4432,1.4432,1.4432,1.4432
1986-01-09,1.4501,1.4501,1.4501,1.4501
1986-01-10,1.4545,1.4545,1.4545,1.4545
1986-01-13,1.4418,1.4418,1.4418,1.4418
1986-01-14,1.4401,1.4401,1.4401,1.4401
1986-01-15,1.442,1.442,1.442,1.442
1986-01-16,1.438,1.438,1.438,1.438
1986-01-17,1.4368,1.4368,1.4368,1.4368
1986-01-21,1.4075,1.4075,1.4075,1.4075
1986-01-22,1.3943,1.3943,1.3943,1.3943
1986-01-23,1.3835,1.3835,1.3835,1.3835
1986-01-24,1.3939,1.3939,1.3939,1.3939
1986-01-27,1.3916,1.3916,1.3916,1.3916
1986-01-28,1.4081,1.4081,1.4081,1.4081
1986-01-29,1.4023,1.4023,1.4023,1.4023
1986-01-30,1.409,1.409,1.409,1.409
1986-01-31,1.412,1.412,1.412,1.412
1986-02-03,1.386,1.386,1.386,1.386
1986-02-04,1.377,1.377,1.377,1.377
1986-02-05,1.3906,1.3906,1.3906,1.3906
1986-02-06,1.3972,1.3972,1.3972,1.3972
1986-02-07,1.399,1.399,1.399,1.399
1986-02-10,1.4085,1.4085,1.4085,1.4085
1986-02-11,1.412,1.412,1.412,1.412
1986-02-12,1.4096,1.4096,1.4096,1.4096
1986-02-13,1.4174,1.4174,1.4174,1.4174
1986-02-14,1.4182,1.4182,1.4182,1.4182
1986-02-18,1.4284,1.4284,1.4284,1.4284
1986-02-19,1.4499,1.4499,1.4499,1.4499
1986-02-20,1.4516,1.4516,1.4516,1.4516
1986-02-21,1.4465,1.4465,1.4465,1.4465
1986-02-24,1.4631,1.4631,1.4631,1.4631
1986-02-25,1.4921,1.4921,1.4921,1.4921
1986-02-26,1.489,1.489,1.489,1.489
1986-02-27,1.4815,1.4815,1.4815,1.4815
1986-02-28,1.4459,1.4459,1.4459,1.4459
1986-03-03,1.4415,1.4415,1.4415,1.4415
1986-03-04,1.4631,1.4631,1.4631,1.4631
1986-03-05,1.451,1.451,1.451,1.451
1986-03-06,1.4575,1.4575,1.4575,1.4575
1986-03-07,1.4526,1.4526,1.4526,1.4526
1986-03-10,1.4428,1.4428,1.4428,1.4428
1986-03-11,1.4554,1.4554,1.4554,1.4554
1986-03-12,1.4669,1.4669,1.4669,1.4669
1986-03-13,1.4592,1.4592,1.4592,1.4592
1986-03-14,1.4609,1.4609,1.4609,1.4609
1986-03-17,1.4639,1.4639,1.4639,1.4639
1986-03-18,1.4767,1.4767,1.4767,1.4767
1986-03-19,1.4789,1.4789,1.4789,1.4789
1986-03-20,1.4874,1.4874,1.4874,1.4874
1986-03-21,1.5013,1.5013,1.5013,1.5013
1986-03-24,1.4872,1.4872,1.4872,1.4872
1986-03-25,1.4616,1.4616,1.4616,1.4616
1986-03-26,1.4749,1.4749,1.4749,1.4749
1986-03-27,1.4835,1.4835,1.4835,1.4835
1986-03-28,1.4738,1.4738,1.4738,1.4738
1986-03-31,1.4734,1.4734,1.4734,1.4734
1986-04-01,1.4708,1.4708,1.4708,1.4708
1986-04-02,1.4643,1.4643,1.4643,1.4643
1986-04-03,1.4594,1.4594,1.4594,1.4594
1986-04-04,1.4512,1.4512,1.4512,1.4512
1986-04-07,1.4554,1.4554,1.4554,1.4554
1986-04-08,1.4605,1.4605,1.4605,1.4605
1986-04-09,1.4611,1.4611,1.4611,1.4611
1986-04-10,1.4613,1.4613,1.4613,1.4613
1986-04-11,1.4758,1.4758,1.4758,1.4758
1986-04-14,1.4821,1.4821,1.4821,1.4821
1986-04-15,1.4799,1.4799,1.4799,1.4799
1986-04-16,1.5065,1.5065,1.5065,1.5065
1986-04-17,1.5286,1.5286,1.5286,1.5286
1986-04-18,1.5179,1.5179,1.5179,1.5179
1986-04-21,1.5113,1.5113,1.5113,1.5113
1986-04-22,1.5216,1.5216,1.5216,1.5216
1986-04-23,1.5232,1.5232,1.5232,1.5232
1986-04-24,1.5337,1.5337,1.5337,1.5337
1986-04-25,1.5437,1.5437,1.5437,1.5437
1986-04-28,1.555,1.555,1.555,1.555
1986-04-29,1.5518,1.5518,1.5518,1.5518
1986-04-30,1.5511,1.5511,1.5511,1.5511
1986-05-01,1.5293,1.5293,1.5293,1.5293
1986-05-02,1.5218,1.5218,1.5218,1.5218
1986-05-05,1.5408,1.5408,1.5408,1.5408
1986-05-06,1.534,1.534,1.534,1.534
1986-05-07,1.5413,1.5413,1.5413,1.5413
1986-05-08,1.543,1.543,1.543,1.543
1986-05-09,1.5423,1.5423,1.5423,1.5423
1986-05-12,1.5461,1.5461,1.5461,1.5461
1986-05-13,1.5349,1.5349,1.5349,1.5349
1986-05-14,1.5394,1.5394,1.5394,1.5394
1986-05-15,1.5352,1.5352,1.5352,1.5352
1986-05-16,1.5253,1.5253,1.5253,1.5253
